"Sample","Location","MFI","Antigen"
"S6","Phillippines/ETH",2807,"LF005"
"S7","Phillippines/ETH",1656,"LF005"
"S8","Phillippines/ETH",931,"LF005"
"S9","Phillippines/ETH",487,"LF005"
"S1","Phillippines/PNG",8104.5,"LF005"
"S10","Phillippines/PNG",92,"LF005"
"S2","Phillippines/PNG",6491,"LF005"
"S3","Phillippines/PNG",4827.5,"LF005"
"S4","Phillippines/PNG",2734,"LF005"
"S5","Phillippines/PNG",1659,"LF005"
"S6","Phillippines/PNG",965,"LF005"
"S7","Phillippines/PNG",529,"LF005"
"S8","Phillippines/PNG",306,"LF005"
"S9","Phillippines/PNG",165,"LF005"
"S1","ETH",25614,"LF010"
"S10","ETH",533,"LF010"
"S2","ETH",22432,"LF010"
"S3","ETH",16889.5,"LF010"
"S4","ETH",11777,"LF010"
"S5","ETH",7743,"LF010"
"S6","ETH",4888.5,"LF010"
"S7","ETH",2643,"LF010"
"S8","ETH",1648,"LF010"
"S9","ETH",999,"LF010"
"S1","PNG",25999,"LF010"
"S10","PNG",615.5,"LF010"
"S2","PNG",21876,"LF010"
"S3","PNG",15534,"LF010"
"S4","PNG",11512,"LF010"
"S5","PNG",7758,"LF010"
"S6","PNG",4957.5,"LF010"
"S7","PNG",2723,"LF010"
"S8","PNG",1693,"LF010"
"S9","PNG",1072,"LF010"
"S1","Phillippines/ETH",30840,"LF010"
"S10","Phillippines/ETH",733,"LF010"
"S2","Phillippines/ETH",25476,"LF010"
"S3","Phillippines/ETH",20131,"LF010"
"S4","Phillippines/ETH",14126,"LF010"
"S5","Phillippines/ETH",9287,"LF010"
"S6","Phillippines/ETH",6004,"LF010"
"S7","Phillippines/ETH",3830,"LF010"
"S8","Phillippines/ETH",2157.5,"LF010"
"S9","Phillippines/ETH",1276.5,"LF010"
"S1","Phillippines/PNG",22476,"LF010"
"S10","Phillippines/PNG",489,"LF010"
"S2","Phillippines/PNG",20198.5,"LF010"
"S3","Phillippines/PNG",14712,"LF010"
"S4","Phillippines/PNG",9994,"LF010"
"S5","Phillippines/PNG",7213.5,"LF010"
"S6","Phillippines/PNG",4511,"LF010"
"S7","Phillippines/PNG",2430,"LF010"
"S8","Phillippines/PNG",1588,"LF010"
"S9","Phillippines/PNG",891,"LF010"
"S1","ETH",25746,"LF016"
"S10","ETH",4208.5,"LF016"
"S2","ETH",27574,"LF016"
"S3","ETH",27574,"LF016"
"S4","ETH",26657.5,"LF016"
"S5","ETH",24052,"LF016"
"S6","ETH",20217.5,"LF016"
"S7","ETH",14976,"LF016"
"S8","ETH",11041.5,"LF016"
"S9","ETH",7268,"LF016"
"S1","PNG",25083,"LF016"
"S10","PNG",697,"LF016"
"S2","PNG",21705,"LF016"
"S3","PNG",16445,"LF016"
"S4","PNG",13008,"LF016"
"S5","PNG",8884,"LF016"
"S6","PNG",6062,"LF016"
"S7","PNG",3193,"LF016"
"S8","PNG",2006,"LF016"
"S9","PNG",1221.5,"LF016"
"S1","Phillippines/ETH",29323.5,"LF016"
"S10","Phillippines/ETH",6366.5,"LF016"
"S2","Phillippines/ETH",29117,"LF016"
"S3","Phillippines/ETH",29145,"LF016"
"S4","Phillippines/ETH",28361,"LF016"
"S5","Phillippines/ETH",26739,"LF016"
"S6","Phillippines/ETH",22733,"LF016"
"S7","Phillippines/ETH",19010,"LF016"
"S8","Phillippines/ETH",13887,"LF016"
"S9","Phillippines/ETH",9485.5,"LF016"
"S1","Phillippines/PNG",21707.5,"LF016"
"S10","Phillippines/PNG",649.5,"LF016"
"S2","Phillippines/PNG",20283,"LF016"
"S3","Phillippines/PNG",16404,"LF016"
"S4","Phillippines/PNG",12236.5,"LF016"
"S5","Phillippines/PNG",8655,"LF016"
"S6","Phillippines/PNG",5988,"LF016"
"S7","Phillippines/PNG",3321.5,"LF016"
"S8","Phillippines/PNG",2022,"LF016"
"S9","Phillippines/PNG",1146,"LF016"
"S1","ETH",23281,"MSP8"
"S10","ETH",456.5,"MSP8"
"S2","ETH",21139.5,"MSP8"
"S3","ETH",16490.5,"MSP8"
"S4","ETH",11736,"MSP8"
"S5","ETH",7974,"MSP8"
"S6","ETH",4836,"MSP8"
"S7","ETH",2609,"MSP8"
"S8","ETH",1553,"MSP8"
"S9","ETH",882,"MSP8"
"S1","PNG",29382,"MSP8"
"S10","PNG",756,"MSP8"
"S2","PNG",25198.5,"MSP8"
"S3","PNG",17662.5,"MSP8"
"S4","PNG",13611,"MSP8"
"S5","PNG",8915,"MSP8"
"S6","PNG",5782,"MSP8"
"S7","PNG",3137,"MSP8"
"S8","PNG",1957.5,"MSP8"
"S9","PNG",1241,"MSP8"
"S1","Phillippines/ETH",27466,"MSP8"
"S10","Phillippines/ETH",782.5,"MSP8"
"S2","Phillippines/ETH",24838,"MSP8"
"S3","Phillippines/ETH",20978.5,"MSP8"
"S4","Phillippines/ETH",16125.5,"MSP8"
"S5","Phillippines/ETH",10891,"MSP8"
"S6","Phillippines/ETH",7297,"MSP8"
"S7","Phillippines/ETH",4644,"MSP8"
"S8","Phillippines/ETH",2443.5,"MSP8"
"S9","Phillippines/ETH",1387,"MSP8"
"S1","Phillippines/PNG",23665,"MSP8"
"S10","Phillippines/PNG",640.5,"MSP8"
"S2","Phillippines/PNG",22499,"MSP8"
"S3","Phillippines/PNG",16834,"MSP8"
"S4","Phillippines/PNG",12080.5,"MSP8"
"S5","Phillippines/PNG",8048,"MSP8"
"S6","Phillippines/PNG",5275,"MSP8"
"S7","Phillippines/PNG",2938,"MSP8"
"S8","Phillippines/PNG",1872,"MSP8"
"S9","Phillippines/PNG",1089.5,"MSP8"
"S1","ETH",9171,"PTEX150"
"S10","ETH",70,"PTEX150"
"S2","ETH",6700,"PTEX150"
"S3","ETH",4208.5,"PTEX150"
"S4","ETH",2280.5,"PTEX150"
"S5","ETH",1342,"PTEX150"
"S6","ETH",781,"PTEX150"
"S7","ETH",417.5,"PTEX150"
"S8","ETH",223,"PTEX150"
"S9","ETH",122,"PTEX150"
"S1","PNG",17613,"PTEX150"
"S10","PNG",307,"PTEX150"
"S2","PNG",13516.5,"PTEX150"
"S3","PNG",9234,"PTEX150"
"S4","PNG",7283,"PTEX150"
"S5","PNG",4869,"PTEX150"
"S6","PNG",2789,"PTEX150"
"S7","PNG",1655,"PTEX150"
"S8","PNG",992,"PTEX150"
"S9","PNG",577,"PTEX150"
"S1","Phillippines/ETH",12106.5,"PTEX150"
"S10","Phillippines/ETH",89.5,"PTEX150"
"S2","Phillippines/ETH",8695,"PTEX150"
"S3","Phillippines/ETH",5644,"PTEX150"
"S4","Phillippines/ETH",3305,"PTEX150"
"S5","Phillippines/ETH",1851.5,"PTEX150"
"S6","Phillippines/ETH",1119.5,"PTEX150"
"S7","Phillippines/ETH",611,"PTEX150"
"S8","Phillippines/ETH",324,"PTEX150"
"S9","Phillippines/ETH",165.5,"PTEX150"
"S1","Phillippines/PNG",16845.5,"PTEX150"
"S10","Phillippines/PNG",389.5,"PTEX150"
"S2","Phillippines/PNG",15178,"PTEX150"
"S3","Phillippines/PNG",11675,"PTEX150"
"S4","Phillippines/PNG",8319,"PTEX150"
"S5","Phillippines/PNG",5722,"PTEX150"
"S6","Phillippines/PNG",3361,"PTEX150"
"S7","Phillippines/PNG",2051,"PTEX150"
"S8","Phillippines/PNG",1242,"PTEX150"
"S9","Phillippines/PNG",704,"PTEX150"
"S1","ETH",11787.5,"RBP2b.P87"
"S10","ETH",316,"RBP2b.P87"
"S2","ETH",10658,"RBP2b.P87"
"S3","ETH",8488,"RBP2b.P87"
"S4","ETH",6504,"RBP2b.P87"
"S5","ETH",4806.5,"RBP2b.P87"
"S6","ETH",2724,"RBP2b.P87"
"S7","ETH",1672.5,"RBP2b.P87"
"S8","ETH",1051,"RBP2b.P87"
"S9","ETH",601,"RBP2b.P87"
"S1","PNG",14693,"RBP2b.P87"
"S10","PNG",711.5,"RBP2b.P87"
"S2","PNG",12666,"RBP2b.P87"
"S3","PNG",10906,"RBP2b.P87"
"S4","PNG",9545,"RBP2b.P87"
"S5","PNG",7221.5,"RBP2b.P87"
"S6","PNG",5153,"RBP2b.P87"
"S7","PNG",3151.5,"RBP2b.P87"
"S8","PNG",1953,"RBP2b.P87"
"S9","PNG",1255,"RBP2b.P87"
"S1","Phillippines/ETH",14455,"RBP2b.P87"
"S10","Phillippines/ETH",507,"RBP2b.P87"
"S2","Phillippines/ETH",13699,"RBP2b.P87"
"S3","Phillippines/ETH",11146,"RBP2b.P87"
"S4","Phillippines/ETH",8473,"RBP2b.P87"
"S5","Phillippines/ETH",5607,"RBP2b.P87"
"S6","Phillippines/ETH",4371,"RBP2b.P87"
"S7","Phillippines/ETH",2234,"RBP2b.P87"
"S8","Phillippines/ETH",1248,"RBP2b.P87"
"S9","Phillippines/ETH",636,"RBP2b.P87"
"S1","Phillippines/PNG",13426.5,"RBP2b.P87"
"S10","Phillippines/PNG",938,"RBP2b.P87"
"S2","Phillippines/PNG",13860,"RBP2b.P87"
"S3","Phillippines/PNG",12182,"RBP2b.P87"
"S4","Phillippines/PNG",9449.5,"RBP2b.P87"
"S5","Phillippines/PNG",8063,"RBP2b.P87"
"S6","Phillippines/PNG",6355,"RBP2b.P87"
"S7","Phillippines/PNG",4390.5,"RBP2b.P87"
"S8","Phillippines/PNG",1959,"RBP2b.P87"
"S9","Phillippines/PNG",1460,"RBP2b.P87"
"S1","PNG",11040,"LF005"
"S1","PNG",15474.5,"EBP"
"S1","PNG",23275,"LF010"
"S1","PNG",8608,"PTEX150"
"S1","PNG",8475,"RBP2b.P87"
"S1","PNG",21419,"LF016"
"S1","PNG",11508,"PvCSS"
"S2","PNG",9236,"LF005"
"S2","PNG",13023,"EBP"
"S2","PNG",20576,"LF010"
"S2","PNG",5896,"PTEX150"
"S2","PNG",7593.5,"RBP2b.P87"
"S2","PNG",18561,"LF016"
"S2","PNG",8174.5,"PvCSS"
"S3","PNG",6571,"LF005"
"S3","PNG",10904,"EBP"
"S3","PNG",16715,"LF010"
"S3","PNG",5126.5,"PTEX150"
"S3","PNG",6106.5,"RBP2b.P87"
"S3","PNG",15266,"LF016"
"S3","PNG",6152.5,"PvCSS"
"S4","PNG",4438,"LF005"
"S4","PNG",8172,"EBP"
"S4","PNG",12482,"LF010"
"S4","PNG",3063.5,"PTEX150"
"S4","PNG",4857,"RBP2b.P87"
"S4","PNG",11864,"LF016"
"S4","PNG",3903,"PvCSS"
"S5","PNG",2406,"LF005"
"S5","PNG",5456,"EBP"
"S5","PNG",8454,"LF010"
"S5","PNG",2018,"PTEX150"
"S5","PNG",3385.5,"RBP2b.P87"
"S5","PNG",7812,"LF016"
"S5","PNG",2184,"PvCSS"
"S6","PNG",1435,"LF005"
"S6","PNG",3090,"EBP"
"S6","PNG",5258.5,"LF010"
"S6","PNG",1255.5,"PTEX150"
"S6","PNG",2142,"RBP2b.P87"
"S6","PNG",5135,"LF016"
"S6","PNG",1202,"PvCSS"
"S7","PNG",874,"LF005"
"S7","PNG",1930,"EBP"
"S7","PNG",3166,"LF010"
"S7","PNG",784,"PTEX150"
"S7","PNG",1468,"RBP2b.P87"
"S7","PNG",2973,"LF016"
"S7","PNG",663.5,"PvCSS"
"S8","PNG",473,"LF005"
"S8","PNG",1146,"EBP"
"S8","PNG",1922,"LF010"
"S8","PNG",422.5,"PTEX150"
"S8","PNG",927,"RBP2b.P87"
"S8","PNG",1763,"LF016"
"S8","PNG",341,"PvCSS"
"S9","PNG",263,"LF005"
"S9","PNG",646,"EBP"
"S9","PNG",1163,"LF010"
"S9","PNG",240,"PTEX150"
"S9","PNG",499,"RBP2b.P87"
"S9","PNG",1014.5,"LF016"
"S9","PNG",175,"PvCSS"
"S10","PNG",142,"LF005"
"S10","PNG",366,"EBP"
"S10","PNG",686,"LF010"
"S10","PNG",140.5,"PTEX150"
"S10","PNG",317,"RBP2b.P87"
"S10","PNG",579.5,"LF016"
"S10","PNG",87.5,"PvCSS"
"S1","PNG",11061.5,"LF005"
"S1","PNG",15340,"EBP"
"S1","PNG",24389,"LF010"
"S1","PNG",9445.5,"PTEX150"
"S1","PNG",8172.5,"RBP2b.P87"
"S1","PNG",21006,"LF016"
"S1","PNG",11310,"PvCSS"
"S2","PNG",9030,"LF005"
"S2","PNG",13578,"EBP"
"S2","PNG",21334,"LF010"
"S2","PNG",7198.5,"PTEX150"
"S2","PNG",7630,"RBP2b.P87"
"S2","PNG",19569,"LF016"
"S2","PNG",8786,"PvCSS"
"S3","PNG",6560.5,"LF005"
"S3","PNG",10653,"EBP"
"S3","PNG",16401,"LF010"
"S3","PNG",5217.5,"PTEX150"
"S3","PNG",6020,"RBP2b.P87"
"S3","PNG",15775,"LF016"
"S3","PNG",6058,"PvCSS"
"S4","PNG",3946,"LF005"
"S4","PNG",7701,"EBP"
"S4","PNG",11698.5,"LF010"
"S4","PNG",2961,"PTEX150"
"S4","PNG",4668.5,"RBP2b.P87"
"S4","PNG",11334,"LF016"
"S4","PNG",3461,"PvCSS"
"S5","PNG",2144.5,"LF005"
"S5","PNG",4844.5,"EBP"
"S5","PNG",7384,"LF010"
"S5","PNG",1874,"PTEX150"
"S5","PNG",3141,"RBP2b.P87"
"S5","PNG",7194,"LF016"
"S5","PNG",1887,"PvCSS"
"S6","PNG",1298,"LF005"
"S6","PNG",2823,"EBP"
"S6","PNG",5121,"LF010"
"S6","PNG",1149,"PTEX150"
"S6","PNG",2219.5,"RBP2b.P87"
"S6","PNG",4745,"LF016"
"S6","PNG",1105,"PvCSS"
"S7","PNG",775,"LF005"
"S7","PNG",1801.5,"EBP"
"S7","PNG",2970,"LF010"
"S7","PNG",723.5,"PTEX150"
"S7","PNG",1399.5,"RBP2b.P87"
"S7","PNG",2780.5,"LF016"
"S7","PNG",622,"PvCSS"
"S8","PNG",439,"LF005"
"S8","PNG",1013.5,"EBP"
"S8","PNG",1801,"LF010"
"S8","PNG",397,"PTEX150"
"S8","PNG",822,"RBP2b.P87"
"S8","PNG",1628,"LF016"
"S8","PNG",295,"PvCSS"
"S9","PNG",241,"LF005"
"S9","PNG",597,"EBP"
"S9","PNG",1088.5,"LF010"
"S9","PNG",227,"PTEX150"
"S9","PNG",502,"RBP2b.P87"
"S9","PNG",928,"LF016"
"S9","PNG",161,"PvCSS"
"S10","PNG",136,"LF005"
"S10","PNG",328,"EBP"
"S10","PNG",635.5,"LF010"
"S10","PNG",127,"PTEX150"
"S10","PNG",276,"RBP2b.P87"
"S10","PNG",554,"LF016"
"S10","PNG",90,"PvCSS"
"S1","PNG",13034,"LF005"
"S1","PNG",16598,"EBP"
"S1","PNG",27119,"LF010"
"S1","PNG",12117,"PTEX150"
"S1","PNG",9068,"RBP2b.P87"
"S1","PNG",24035.5,"LF016"
"S1","PNG",13297,"PvCSS"
"S2","PNG",10401,"LF005"
"S2","PNG",14292,"EBP"
"S2","PNG",23846,"LF010"
"S2","PNG",8550,"PTEX150"
"S2","PNG",7869,"RBP2b.P87"
"S2","PNG",20925,"LF016"
"S2","PNG",9639.5,"PvCSS"
"S3","PNG",7633.5,"LF005"
"S3","PNG",11719,"EBP"
"S3","PNG",18861,"LF010"
"S3","PNG",6181,"PTEX150"
"S3","PNG",6617,"RBP2b.P87"
"S3","PNG",17116,"LF016"
"S3","PNG",6757,"PvCSS"
"S4","PNG",5212,"LF005"
"S4","PNG",8964.5,"EBP"
"S4","PNG",14394,"LF010"
"S4","PNG",4318,"PTEX150"
"S4","PNG",5298,"RBP2b.P87"
"S4","PNG",13256.5,"LF016"
"S4","PNG",4770,"PvCSS"
"S5","PNG",2764,"LF005"
"S5","PNG",5901,"EBP"
"S5","PNG",9667,"LF010"
"S5","PNG",2381.5,"PTEX150"
"S5","PNG",4021,"RBP2b.P87"
"S5","PNG",8858.5,"LF016"
"S5","PNG",2466,"PvCSS"
"S6","PNG",1653,"LF005"
"S6","PNG",3664,"EBP"
"S6","PNG",6301,"LF010"
"S6","PNG",1436,"PTEX150"
"S6","PNG",2347,"RBP2b.P87"
"S6","PNG",5792,"LF016"
"S6","PNG",1433.5,"PvCSS"
"S7","PNG",961,"LF005"
"S7","PNG",2134,"EBP"
"S7","PNG",3648.5,"LF010"
"S7","PNG",882,"PTEX150"
"S7","PNG",1607,"RBP2b.P87"
"S7","PNG",3248,"LF016"
"S7","PNG",714,"PvCSS"
"S8","PNG",539,"LF005"
"S8","PNG",1228,"EBP"
"S8","PNG",2171,"LF010"
"S8","PNG",508,"PTEX150"
"S8","PNG",995,"RBP2b.P87"
"S8","PNG",1940,"LF016"
"S8","PNG",409.5,"PvCSS"
"S9","PNG",297.5,"LF005"
"S9","PNG",718,"EBP"
"S9","PNG",1295,"LF010"
"S9","PNG",274,"PTEX150"
"S9","PNG",572.5,"RBP2b.P87"
"S9","PNG",1139.5,"LF016"
"S9","PNG",218,"PvCSS"
"S10","PNG",169,"LF005"
"S10","PNG",389,"EBP"
"S10","PNG",758,"LF010"
"S10","PNG",155,"PTEX150"
"S10","PNG",304,"RBP2b.P87"
"S10","PNG",641,"LF016"
"S10","PNG",112,"PvCSS"
"S1","PNG",13086,"LF005"
"S1","PNG",16855.5,"EBP"
"S1","PNG",27555,"LF010"
"S1","PNG",11376,"PTEX150"
"S1","PNG",9049,"RBP2b.P87"
"S1","PNG",24213.5,"LF016"
"S1","PNG",12719.5,"PvCSS"
"S2","PNG",10394,"LF005"
"S2","PNG",14339,"EBP"
"S2","PNG",24027,"LF010"
"S2","PNG",8426,"PTEX150"
"S2","PNG",7836.5,"RBP2b.P87"
"S2","PNG",20488.5,"LF016"
"S2","PNG",9260,"PvCSS"
"S3","PNG",7421,"LF005"
"S3","PNG",11297,"EBP"
"S3","PNG",18546,"LF010"
"S3","PNG",6105,"PTEX150"
"S3","PNG",6263,"RBP2b.P87"
"S3","PNG",17507,"LF016"
"S3","PNG",6707.5,"PvCSS"
"S4","PNG",4985,"LF005"
"S4","PNG",8925,"EBP"
"S4","PNG",13923,"LF010"
"S4","PNG",3960,"PTEX150"
"S4","PNG",5412,"RBP2b.P87"
"S4","PNG",12740.5,"LF016"
"S4","PNG",4567,"PvCSS"
"S5","PNG",2710.5,"LF005"
"S5","PNG",6138,"EBP"
"S5","PNG",9490,"LF010"
"S5","PNG",2412,"PTEX150"
"S5","PNG",3827,"RBP2b.P87"
"S5","PNG",8998,"LF016"
"S5","PNG",2326,"PvCSS"
"S6","PNG",1610.5,"LF005"
"S6","PNG",3692,"EBP"
"S6","PNG",6331,"LF010"
"S6","PNG",1462,"PTEX150"
"S6","PNG",2282,"RBP2b.P87"
"S6","PNG",5639.5,"LF016"
"S6","PNG",1396,"PvCSS"
"S7","PNG",940,"LF005"
"S7","PNG",2076.5,"EBP"
"S7","PNG",3715,"LF010"
"S7","PNG",862,"PTEX150"
"S7","PNG",1596,"RBP2b.P87"
"S7","PNG",3307,"LF016"
"S7","PNG",744,"PvCSS"
"S8","PNG",547,"LF005"
"S8","PNG",1238,"EBP"
"S8","PNG",2173.5,"LF010"
"S8","PNG",509,"PTEX150"
"S8","PNG",948.5,"RBP2b.P87"
"S8","PNG",2037,"LF016"
"S8","PNG",416.5,"PvCSS"
"S9","PNG",299,"LF005"
"S9","PNG",726,"EBP"
"S9","PNG",1356,"LF010"
"S9","PNG",284,"PTEX150"
"S9","PNG",593,"RBP2b.P87"
"S9","PNG",1130.5,"LF016"
"S9","PNG",213,"PvCSS"
"S10","PNG",163,"LF005"
"S10","PNG",407.5,"EBP"
"S10","PNG",790,"LF010"
"S10","PNG",156,"PTEX150"
"S10","PNG",327,"RBP2b.P87"
"S10","PNG",632,"LF016"
"S10","PNG",108.5,"PvCSS"
"S1","PNG",13137.5,"LF005"
"S1","PNG",17046,"EBP"
"S1","PNG",28097.5,"LF010"
"S1","PNG",12289,"PTEX150"
"S1","PNG",8862,"RBP2b.P87"
"S1","PNG",24857,"LF016"
"S1","PNG",13222.5,"PvCSS"
"S2","PNG",10280,"LF005"
"S2","PNG",14363.5,"EBP"
"S2","PNG",24214,"LF010"
"S2","PNG",8484,"PTEX150"
"S2","PNG",8078,"RBP2b.P87"
"S2","PNG",21144,"LF016"
"S2","PNG",9622,"PvCSS"
"S3","PNG",7077,"LF005"
"S3","PNG",10833,"EBP"
"S3","PNG",17860,"LF010"
"S3","PNG",5611,"PTEX150"
"S3","PNG",6121,"RBP2b.P87"
"S3","PNG",16149.5,"LF016"
"S3","PNG",6325,"PvCSS"
"S4","PNG",5017,"LF005"
"S4","PNG",8663,"EBP"
"S4","PNG",13662,"LF010"
"S4","PNG",4040,"PTEX150"
"S4","PNG",5092,"RBP2b.P87"
"S4","PNG",12604,"LF016"
"S4","PNG",4433.5,"PvCSS"
"S5","PNG",2701,"LF005"
"S5","PNG",5991,"EBP"
"S5","PNG",9624,"LF010"
"S5","PNG",2337,"PTEX150"
"S5","PNG",3671,"RBP2b.P87"
"S5","PNG",8762,"LF016"
"S5","PNG",2390.5,"PvCSS"
"S6","PNG",1620,"LF005"
"S6","PNG",3292,"EBP"
"S6","PNG",6316.5,"LF010"
"S6","PNG",1450.5,"PTEX150"
"S6","PNG",2365,"RBP2b.P87"
"S6","PNG",5668,"LF016"
"S6","PNG",1370,"PvCSS"
"S7","PNG",910,"LF005"
"S7","PNG",1998,"EBP"
"S7","PNG",3503,"LF010"
"S7","PNG",866,"PTEX150"
"S7","PNG",1542.5,"RBP2b.P87"
"S7","PNG",3158.5,"LF016"
"S7","PNG",729,"PvCSS"
"S8","PNG",493,"LF005"
"S8","PNG",1107,"EBP"
"S8","PNG",2028,"LF010"
"S8","PNG",455,"PTEX150"
"S8","PNG",862,"RBP2b.P87"
"S8","PNG",1806,"LF016"
"S8","PNG",367.5,"PvCSS"
"S9","PNG",267,"LF005"
"S9","PNG",649,"EBP"
"S9","PNG",1246,"LF010"
"S9","PNG",250,"PTEX150"
"S9","PNG",519,"RBP2b.P87"
"S9","PNG",1006.5,"LF016"
"S9","PNG",201.5,"PvCSS"
"S10","PNG",153,"LF005"
"S10","PNG",370,"EBP"
"S10","PNG",717,"LF010"
"S10","PNG",139,"PTEX150"
"S10","PNG",310,"RBP2b.P87"
"S10","PNG",599,"LF016"
"S10","PNG",96,"PvCSS"
"S1","PNG",11581.5,"LF005"
"S1","PNG",15463,"EBP"
"S1","PNG",26024,"LF010"
"S1","PNG",10475.5,"PTEX150"
"S1","PNG",8246.5,"RBP2b.P87"
"S1","PNG",22623,"LF016"
"S1","PNG",11407,"PvCSS"
"S2","PNG",9416,"LF005"
"S2","PNG",13384,"EBP"
"S2","PNG",22617,"LF010"
"S2","PNG",7922.5,"PTEX150"
"S2","PNG",7439,"RBP2b.P87"
"S2","PNG",20016,"LF016"
"S2","PNG",8646.5,"PvCSS"
"S3","PNG",7112.5,"LF005"
"S3","PNG",11236,"EBP"
"S3","PNG",18231,"LF010"
"S3","PNG",6035,"PTEX150"
"S3","PNG",6430.5,"RBP2b.P87"
"S3","PNG",16596.5,"LF016"
"S3","PNG",6425,"PvCSS"
"S4","PNG",4523,"LF005"
"S4","PNG",8162,"EBP"
"S4","PNG",12773,"LF010"
"S4","PNG",3724.5,"PTEX150"
"S4","PNG",4886.5,"RBP2b.P87"
"S4","PNG",11894,"LF016"
"S4","PNG",3714,"PvCSS"
"S5","PNG",2487,"LF005"
"S5","PNG",5243,"EBP"
"S5","PNG",8428.5,"LF010"
"S5","PNG",2152,"PTEX150"
"S5","PNG",3207,"RBP2b.P87"
"S5","PNG",7902,"LF016"
"S5","PNG",2081,"PvCSS"
"S6","PNG",1479.5,"LF005"
"S6","PNG",3172,"EBP"
"S6","PNG",5667.5,"LF010"
"S6","PNG",1307,"PTEX150"
"S6","PNG",2351,"RBP2b.P87"
"S6","PNG",5347,"LF016"
"S6","PNG",1210,"PvCSS"
"S7","PNG",861.5,"LF005"
"S7","PNG",1876,"EBP"
"S7","PNG",3177,"LF010"
"S7","PNG",773,"PTEX150"
"S7","PNG",1398,"RBP2b.P87"
"S7","PNG",2882,"LF016"
"S7","PNG",663,"PvCSS"
"S8","PNG",482,"LF005"
"S8","PNG",1144.5,"EBP"
"S8","PNG",2020,"LF010"
"S8","PNG",451.5,"PTEX150"
"S8","PNG",870,"RBP2b.P87"
"S8","PNG",1775,"LF016"
"S8","PNG",354,"PvCSS"
"S9","PNG",272.5,"LF005"
"S9","PNG",669,"EBP"
"S9","PNG",1212,"LF010"
"S9","PNG",253,"PTEX150"
"S9","PNG",546,"RBP2b.P87"
"S9","PNG",1075,"LF016"
"S9","PNG",191,"PvCSS"
"S10","PNG",151,"LF005"
"S10","PNG",383,"EBP"
"S10","PNG",722,"LF010"
"S10","PNG",138,"PTEX150"
"S10","PNG",309,"RBP2b.P87"
"S10","PNG",596,"LF016"
"S10","PNG",98,"PvCSS"
"S1","PNG",12418,"LF005"
"S1","PNG",16371,"EBP"
"S1","PNG",26222.5,"LF010"
"S1","PNG",10983.5,"PTEX150"
"S1","PNG",8308,"RBP2b.P87"
"S1","PNG",23198,"LF016"
"S1","PNG",12070,"PvCSS"
"S2","PNG",10360,"LF005"
"S2","PNG",14073,"EBP"
"S2","PNG",24328,"LF010"
"S2","PNG",8813.5,"PTEX150"
"S2","PNG",7801.5,"RBP2b.P87"
"S2","PNG",20957.5,"LF016"
"S2","PNG",9569,"PvCSS"
"S3","PNG",7577.5,"LF005"
"S3","PNG",11588.5,"EBP"
"S3","PNG",19079,"LF010"
"S3","PNG",6353,"PTEX150"
"S3","PNG",6674,"RBP2b.P87"
"S3","PNG",17506.5,"LF016"
"S3","PNG",6638,"PvCSS"
"S4","PNG",5128,"LF005"
"S4","PNG",8799,"EBP"
"S4","PNG",14101,"LF010"
"S4","PNG",4122,"PTEX150"
"S4","PNG",5239,"RBP2b.P87"
"S4","PNG",13198,"LF016"
"S4","PNG",4649.5,"PvCSS"
"S5","PNG",2852,"LF005"
"S5","PNG",6191,"EBP"
"S5","PNG",9926,"LF010"
"S5","PNG",2444.5,"PTEX150"
"S5","PNG",4073,"RBP2b.P87"
"S5","PNG",9057.5,"LF016"
"S5","PNG",2515.5,"PvCSS"
"S6","PNG",1748,"LF005"
"S6","PNG",3916,"EBP"
"S6","PNG",6589,"LF010"
"S6","PNG",1486,"PTEX150"
"S6","PNG",2406,"RBP2b.P87"
"S6","PNG",6096.5,"LF016"
"S6","PNG",1414,"PvCSS"
"S7","PNG",1019,"LF005"
"S7","PNG",2179,"EBP"
"S7","PNG",4195,"LF010"
"S7","PNG",892,"PTEX150"
"S7","PNG",1676,"RBP2b.P87"
"S7","PNG",3562,"LF016"
"S7","PNG",782,"PvCSS"
"S8","PNG",587,"LF005"
"S8","PNG",1310,"EBP"
"S8","PNG",2402.5,"LF010"
"S8","PNG",549,"PTEX150"
"S8","PNG",1050,"RBP2b.P87"
"S8","PNG",2098,"LF016"
"S8","PNG",422,"PvCSS"
"S9","PNG",327,"LF005"
"S9","PNG",745,"EBP"
"S9","PNG",1481,"LF010"
"S9","PNG",298.5,"PTEX150"
"S9","PNG",607,"RBP2b.P87"
"S9","PNG",1243,"LF016"
"S9","PNG",218,"PvCSS"
"S10","PNG",177,"LF005"
"S10","PNG",440.5,"EBP"
"S10","PNG",850.5,"LF010"
"S10","PNG",166.5,"PTEX150"
"S10","PNG",362,"RBP2b.P87"
"S10","PNG",688,"LF016"
"S10","PNG",113,"PvCSS"
"S1","PNG",11557,"LF005"
"S1","PNG",15709,"EBP"
"S1","PNG",25332,"LF010"
"S1","PNG",9763,"PTEX150"
"S1","PNG",8434,"RBP2b.P87"
"S1","PNG",22599,"LF016"
"S1","PNG",11889,"PvCSS"
"S2","PNG",9576,"LF005"
"S2","PNG",13561,"EBP"
"S2","PNG",22442,"LF010"
"S2","PNG",7577,"PTEX150"
